t,N,Vx,Vy,Vz,Pxx,Pyy,Pzz,Pxy,Pxz,Pyz
1501054122.558882,0.02974026277661324,557.7108764648438,-2406.485107421875,2404.601318359375,1.575608567228048e-11,1.399363611098714e-11,1.223804824840302e-11,-3.086304866187217e-12,1.127539142782574e-12,-1.381026911752292e-12
1501054122.588882,0.03591248393058777,1109.905761718750,-2279.793457031250,2534.456054687500,2.333291719558428e-11,1.706990104821671e-11,1.588475184721716e-11,-4.718203692327672e-12,8.273432394907687e-13,2.239529633789317e-13
1501054122.618882,0.04057256504893303,-2933.242187500000,1727.490844726562,1429.895996093750,2.650341751619933e-11,1.720943006155995e-11,1.600655025191244e-11,-5.907854500747378e-12,2.252886896134121e-12,-1.447381168910578e-12
1501054122.648882,0.04534629732370377,-3608.034423828125,1155.859375000000,-372.6302185058594,3.019669236881128e-11,1.817780821700143e-11,1.554722496577288e-11,-9.979417465999507e-12,3.831599967862864e-12,-1.394995122021292e-12
1501054122.678882,0.04631539061665535,-3550.129638671875,202.8049011230469,505.6143188476562,3.086493560733317e-11,1.912225239264487e-11,1.433061048300432e-11,-9.862743434452259e-12,2.462129675487312e-12,-1.460176489269382e-12
1501054122.708882,0.04046688228845596,-1333.097778320312,-2490.688476562500,196.8739318847656,2.304692374444084e-11,1.669653824920569e-11,1.301217467108984e-11,-7.628465567566245e-12,2.428879146421092e-12,-1.389522936816323e-12
1501054122.738882,0.04147291183471680,-1690.139526367188,50.30661010742188,1192.064331054688,2.857039084480650e-11,1.421632429832176e-11,1.144708980382880e-11,-8.436387005650303e-12,1.949243717824789e-12,-1.369810948698147e-12
1501054122.768882,0.03664430975914001,702.1817626953125,-2591.538085937500,1240.479614257812,1.944213193216804e-11,1.165916928974609e-11,9.587891244833280e-12,-6.841188639888918e-12,1.623672550576938e-12,-9.088552935417049e-13
1501054122.798882,0.02702735736966133,234.8629760742188,-3643.404296875000,1657.450927734375,1.771453123078359e-11,8.601010528797026e-12,8.042319414591770e-12,-4.071187397619580e-12,1.096045021235781e-12,-8.705678864427691e-13
1501054122.828882,0.02844587527215481,-1518.972778320312,-1624.496337890625,1034.694580078125,1.647330535869962e-11,1.164980438506102e-11,7.374171585861067e-12,-7.645892599605908e-12,8.925344187685202e-13,-8.423742931494560e-13
1501054122.858882,0.02954118140041828,-376.9005737304688,-646.3697509765625,925.4215087890625,1.940976719627674e-11,1.001472602762954e-11,8.860474853822353e-12,-6.247777468992854e-12,1.854030573815099e-13,-9.032502393604980e-13
1501054122.888882,0.03292581066489220,-34.12382888793945,-980.5262451171875,587.7570190429688,1.691687588623036e-11,1.059417917975702e-11,7.757393685747793e-12,-7.037008562665870e-12,1.450593117846566e-12,-8.852899424822980e-13
1501054122.918882,0.03158511593937874,4040.995361328125,-8041.385742187500,2784.298828125000,1.372516770375976e-11,1.498903258456696e-11,1.139017352658200e-11,-3.856376589589372e-12,1.988659454124631e-12,-7.519843038192309e-13
1501054122.948882,0.03449564799666405,1745.216674804688,-5890.875976562500,962.5535888671875,1.992082367119341e-11,1.649025707650686e-11,1.550746510370349e-11,-3.190934495800324e-12,3.176108735822997e-13,-6.449198271772649e-13
1501054122.978882,0.03933312743902206,1565.571289062500,-4622.582031250000,921.7580566406250,2.051547300097045e-11,1.776839612943615e-11,1.534466997910044e-11,-3.205532410691103e-12,1.259104040647607e-12,-1.255892904863248e-13
1501054123.008882,0.04229029268026352,52.00037384033203,-5842.639648437500,1776.064575195312,2.073153627935032e-11,1.865958429436709e-11,1.521107545476852e-11,-3.813941350239158e-12,3.896454217762989e-14,-9.696370225839579e-13
1501054123.038895,0.03010690584778786,-246.1115417480469,-10267.29003906250,1398.226074218750,2.229195820990792e-11,1.791649641147419e-11,1.433134774048161e-11,-3.397052604492412e-13,2.671658467373605e-12,6.626052245946312e-13
1501054123.068895,0.03124019689857960,4673.987792968750,-4195.246582031250,882.0059204101562,1.449197706282490e-11,1.034611112060713e-11,8.151227089137070e-12,-4.601692724787165e-12,1.196346190515674e-12,-7.175817015245278e-13
1501054123.098895,0.03813990205526352,351.0301208496094,-2154.866455078125,-640.6754760742188,1.349331237021634e-11,9.694131782034265e-12,6.724720173073573e-12,-4.046315366101894e-12,7.444114226949627e-13,2.941950068974242e-14
1501054123.128895,0.03159856423735619,948.6051025390625,-3328.769042968750,-571.1502075195312,1.820126514784359e-11,1.182478854416802e-11,8.174443760777805e-12,-7.898241956294516e-12,1.385695811567667e-12,-1.078078598615306e-12
1501054123.158895,0.03035791218280792,1887.276733398438,-6553.457031250000,59.55599594116211,1.858396769804926e-11,1.434714239773038e-11,8.185617982048310e-12,-9.275587242729699e-12,1.618986195106586e-12,-8.478617113949483e-13
1501054123.188895,0.03067489527165890,1869.332885742188,-8773.221679687500,4581.264648437500,1.591947060286536e-11,1.668144962441165e-11,1.059461719743471e-11,-6.208188043504981e-12,1.100338028157954e-12,-2.704532778285973e-12
1501054123.218895,0.03990432247519493,3252.647949218750,-8431.408203125000,3381.871826171875,1.934287105487265e-11,2.080316301167340e-11,1.597336499181701e-11,-5.164246634492553e-12,1.393533834333216e-12,-7.628900224217194e-13
1501054123.248895,0.03884461149573326,3790.787597656250,-3385.411621093750,-70.97799682617188,2.638409629662775e-11,1.799697023352476e-11,1.672197970370437e-11,-8.132902337698589e-12,3.953832703948446e-13,1.924390551424904e-13
1501054123.278895,0.04599104076623917,3921.874023437500,-4120.559082031250,-315.5669555664062,3.200046477802587e-11,2.146516991929914e-11,1.747901302862065e-11,-1.189634068338163e-11,2.684514936734939e-12,-6.272015242239637e-13
1501054123.308895,0.03747586533427238,5899.469726562500,-5392.388183593750,312.4630432128906,2.477397280375992e-11,1.452243620497784e-11,1.140170336616508e-11,-1.031869641815453e-11,2.306573335109086e-12,-4.778561986211460e-13
1501054123.338895,0.03944580629467964,1530.394775390625,-4194.268066406250,608.2059936523438,1.639562791089233e-11,9.940980330580551e-12,6.937354336822299e-12,-7.673497254279127e-12,1.624003449079980e-12,-8.840521088619713e-13
1501054123.368895,0.02362672239542007,6743.012207031250,-6677.695312500000,1651.918823242188,1.167852446692930e-11,6.275112807846428e-12,3.724025861989722e-12,-5.654762248730183e-12,1.024389340714693e-12,-3.862589230668040e-13
1501054123.398895,0.02804111316800117,4310.011718750000,-4670.367187500000,1318.223266601562,1.171224315449360e-11,6.519599530380171e-12,4.086147652876404e-12,-5.170250946123778e-12,1.769861817865759e-12,-1.544520370974634e-12
1501054123.428895,0.03485267609357834,3180.935546875000,-3397.208740234375,627.2353515625000,9.153951902041157e-12,6.458702930117743e-12,4.220639462926279e-12,-4.571822087573452e-12,1.376919737082483e-12,-1.201554264071425e-12
1501054123.458895,0.03366887196898460,3251.927246093750,-2537.282958984375,1447.228637695312,1.112636285188762e-11,5.323782213684236e-12,3.836972840148833e-12,-5.044490433009363e-12,1.225884845024172e-12,-7.177724126866680e-13
1501054123.488895,0.02824035286903381,4706.634277343750,-1860.348144531250,794.1193847656250,1.088794679415805e-11,4.978200143779254e-12,4.517942443771350e-12,-3.248789475288061e-12,1.237197518912103e-12,-6.159518424822541e-13
1501054123.518895,0.02912034094333649,5328.663085937500,-1789.599853515625,770.8861694335938,9.760875267772473e-12,4.580137918236415e-12,3.208637132032233e-12,-3.944107193620816e-12,1.047681798087285e-12,-5.946307899198922e-13
1501054123.548895,0.02734905295073986,-275.3844909667969,-2472.995605468750,1391.887695312500,8.964239073261382e-12,3.328312235192921e-12,3.264721826212735e-12,-2.292096200340321e-12,9.335887098116391e-13,-4.749825207629732e-13
1501054123.578895,0.03027340210974216,4262.998046875000,-1836.469360351562,653.8175048828125,1.052791794714514e-11,5.359785098385528e-12,4.044039408901412e-12,-2.702266578905044e-12,8.670722560083499e-13,-3.305307416656689e-13
1501054123.608895,0.02449242770671844,6248.396484375000,-2943.705566406250,1791.985717773438,7.831730923502089e-12,3.325219440075688e-12,2.423426260014794e-12,-2.724293663922128e-12,8.301748503046491e-13,-3.831400528873236e-13
1501054123.638895,0.02488111704587936,6914.751464843750,-2892.701904296875,1904.731201171875,9.100522418981072e-12,2.968469870953672e-12,3.217760910154133e-12,-3.474024670366282e-12,1.013472725880371e-12,-5.114985041423936e-13
1501054123.668895,0.03075472079217434,2929.080810546875,-491.5564575195312,484.6028442382812,8.686636479571241e-12,3.292441839997107e-12,3.102570717700148e-12,-3.214614121768711e-12,8.407789438627522e-13,-4.710042577314721e-13
1501054123.698895,0.03180215507745743,-1009.947143554688,62.83757781982422,76.60397338867188,1.102191254931384e-11,3.537365496006362e-12,2.936573076720017e-12,-4.306304878659573e-12,9.597113685352876e-13,-5.932553710438770e-13
1501054123.728895,0.03003898262977600,2031.702148437500,-3127.450927734375,778.0482788085938,7.814926657190302e-12,3.026608260889296e-12,2.655813286303599e-12,-2.392065061654347e-12,9.463247243116091e-13,-4.627652427924289e-13
1501054123.758895,0.03481594473123550,1775.911010742188,-2066.161376953125,1228.292358398438,8.622267830271646e-12,3.179118860524577e-12,2.557477667142205e-12,-3.561567273741018e-12,1.149529690186446e-12,-6.305795187226682e-13
1501054123.788895,0.02765572816133499,4897.520019531250,-2504.781005859375,217.1670532226562,8.904790967101395e-12,2.982750548288782e-12,2.703696424730118e-12,-3.328785164180559e-12,1.133710529968579e-12,-4.580721652686082e-13
1501054123.818895,0.03009438700973988,2400.691406250000,-1548.795654296875,856.2601318359375,9.744326873173392e-12,3.647201030770875e-12,3.767098178536488e-12,-2.644715176025603e-12,9.701112526142031e-13,-3.570310280059941e-13
1501054123.848895,0.03662187233567238,834.9763183593750,-2793.855224609375,-226.6209259033203,1.020214988878276e-11,4.016426514291682e-12,4.053304133305735e-12,-2.855051048009094e-12,1.298265314697566e-12,-3.078354086395729e-13
1501054123.878895,0.03233802318572998,765.8278198242188,-582.7272338867188,-307.9201660156250,1.075186120691463e-11,3.795494300795621e-12,2.996167767013724e-12,-4.457758381176680e-12,1.082955882088232e-12,-6.784093144023007e-13
1501054123.908895,0.03952131792902946,664.3988037109375,-1248.201293945312,1114.938354492188,1.003722625847470e-11,3.976522670173788e-12,3.224899730938646e-12,-2.582343410287291e-12,1.147200498659295e-12,-3.625198286092562e-13
1501054123.938895,0.04052870348095894,425.5025634765625,-1655.791748046875,317.3565673828125,9.773974164739574e-12,4.641948717770683e-12,4.044009484921451e-12,-3.623121551041275e-12,7.618241974760576e-13,-2.382111977290713e-13
1501054123.968895,0.04084032773971558,97.08250427246094,-781.5769042968750,562.8961791992188,7.573953617057150e-12,3.601337110470393e-12,2.668924109494597e-12,-1.925664705818009e-12,9.069890021320970e-13,-2.730960531500959e-13
1501054123.998895,0.03764707967638969,-2481.424804687500,634.1976318359375,-505.1572875976562,1.067270230525885e-11,3.728422518639585e-12,3.700166908982006e-12,-2.565733866685682e-12,1.385211498457217e-12,-3.752711032548040e-13
1501054124.028910,0.03926845267415047,297.8456726074219,-2074.454589843750,778.2444458007812,8.466341343271733e-12,4.895658965026195e-12,4.883727103277558e-12,-1.697468988287598e-12,7.385199222997851e-13,-2.649854348533293e-13
1501054124.058910,0.03121080249547958,1192.669677734375,-2006.682128906250,1882.404174804688,5.710379651774344e-12,2.242442126085264e-12,2.781691110093076e-12,-9.979236404236702e-13,2.937596726201169e-13,-1.700476104328150e-13
1501054124.088910,0.03026979416608810,1166.649291992188,-2487.063232421875,1549.367797851562,4.169133354520183e-12,2.427649444317059e-12,2.539420279959459e-12,-1.088949460117949e-12,2.196541559751353e-13,-1.390797470680188e-13
1501054124.118910,0.04616752266883850,2672.187744140625,-2143.262451171875,1381.893920898438,4.525190118453981e-12,2.067148969359112e-12,1.995718694469684e-12,-1.070622540275123e-12,6.824671578732622e-13,-2.948570207439438e-13
1501054124.148910,0.03700962290167809,-621.5701293945312,784.7551879882812,1165.207031250000,3.782594897028257e-12,2.507396417231189e-12,1.783266459845501e-12,-8.802597322929429e-13,3.660117185461803e-13,-4.851172496480802e-14
1501054124.178910,0.03019105643033981,-385.7743225097656,-735.8023071289062,374.1433715820312,3.210138535200691e-12,1.204943046381746e-12,1.231008784491339e-12,-6.568223612571367e-13,1.742529731618703e-13,-2.534471994796762e-14
1501054124.208910,0.03489908948540688,1261.999511718750,-299.7323913574219,1417.327514648438,3.761183205164276e-12,1.125075618606253e-12,1.243677903717266e-12,-7.869468423259141e-13,3.015550591352334e-13,-2.255341502747574e-13
1501054124.238910,0.03098978847265244,851.4291381835938,339.1848754882812,626.2076416015625,4.165727224975102e-12,1.375989491618490e-12,1.381515995352300e-12,-1.052183947608532e-12,3.688400767535432e-13,-1.170429584414906e-13
1501054124.268910,0.04238418117165565,110.6431732177734,1236.319702148438,816.9234619140625,5.661895865344269e-12,2.115851547787595e-12,2.707256077302822e-12,-4.206259906353038e-13,4.495960624194967e-13,2.171587427024155e-13
1501054124.298910,0.03303730860352516,1076.008911132812,604.7890014648438,193.0088806152344,5.157929205273915e-12,2.119953084606108e-12,2.072171644343368e-12,-1.201609341541787e-12,2.148469932777147e-13,-2.533908412954977e-13
1501054124.328910,0.03635964915156364,632.7833251953125,2328.063964843750,-232.8621826171875,4.282023086804587e-12,1.838412018104196e-12,2.048191260692334e-12,-5.924669934341542e-13,3.687348820377578e-13,-1.530639628715899e-13
1501054124.358910,0.03017815575003624,2256.257080078125,-63.71817398071289,-270.4598083496094,4.375856448024518e-12,1.812321343344636e-12,1.690924527134041e-12,-9.387327070189966e-13,2.626905854299921e-13,-7.534339092288983e-14
1501054124.388910,0.04006212204694748,1470.346923828125,-386.1402587890625,-187.4332885742188,4.446126192908517e-12,1.767174622781253e-12,1.944336618792120e-12,-8.616747723330653e-13,1.268088688525723e-13,1.943425617916689e-14
1501054124.418910,0.03952081128954887,3908.199218750000,-1476.343139648438,291.1526489257812,5.578634776348679e-12,3.369133097508303e-12,3.464858174678787e-12,-1.533117599886169e-12,1.517916922797596e-13,-3.296760650930985e-14
1501054124.448910,0.03472877666354179,2601.577636718750,-1460.609863281250,-635.1569213867188,4.556485397322341e-12,2.037057588583080e-12,1.909090940888092e-12,-7.349891095048688e-13,2.411470003717275e-13,-1.793749746176534e-13
1501054124.478910,0.03771362453699112,1045.453369140625,-580.3064575195312,144.8246612548828,7.220526693912932e-12,2.862262510339164e-12,3.544253432408162e-12,-2.132098317342290e-12,1.426026993971846e-13,4.510157709542578e-14
1501054124.508910,0.02741147577762604,4631.180664062500,-769.1122436523438,662.7813720703125,6.234739721028282e-12,1.803823258296477e-12,2.464668443294404e-12,-9.628907914061013e-13,2.726284367531029e-13,-9.792827085266381e-14
1501054124.538910,0.03421027213335037,2378.167480468750,732.5595092773438,582.8472900390625,5.346107237458320e-12,2.199784842130126e-12,2.098882699586024e-12,-9.324624405948612e-13,1.415344078915803e-13,-4.770115170373533e-14
1501054124.568910,0.03701788559556007,54.08448028564453,-1137.701904296875,651.6801757812500,6.000298348463051e-12,2.575814561645018e-12,2.292821531593714e-12,-1.077507549331058e-12,3.868212987336722e-13,-1.992889224955094e-13
1501054124.598910,0.03376098722219467,3177.961669921875,-721.6416625976562,203.1566925048828,5.367177622478403e-12,3.060857340156375e-12,2.805660868562820e-12,-8.078330213968921e-13,1.844871640437756e-13,1.434682039095570e-16
1501054124.628910,0.03025450743734837,2525.634277343750,-1759.102294921875,599.8118286132812,4.357983158370660e-12,1.402799317679060e-12,1.801286008372427e-12,-3.431951446121462e-13,7.256393023350599e-14,-6.703306258595138e-14
1501054124.658910,0.03099816106259823,2638.559326171875,-1017.821960449219,-173.2774505615234,4.638903844389475e-12,2.322100194421250e-12,2.467719388207779e-12,-9.237401425374325e-13,-1.848934349265967e-14,-2.422061845790829e-13
1501054124.688910,0.02633628994226456,3893.493896484375,-2267.070312500000,-287.8632202148438,4.619019142865222e-12,2.259400782786414e-12,2.723421748535015e-12,-7.996431750263711e-13,3.315055478389506e-13,1.047642739704022e-13
1501054124.718910,0.03479145467281342,3764.552734375000,-1530.884521484375,32.67902374267578,5.064826596318239e-12,2.630894850932930e-12,2.406919281938702e-12,-8.111368564669985e-13,2.603445616641137e-13,-2.302210613987221e-13
1501054124.748910,0.03165394440293312,2796.857666015625,539.7011108398438,282.2641601562500,4.339749913595536e-12,1.584300616044865e-12,2.018984372048616e-12,-9.756006766337144e-13,7.173698890776056e-14,3.643217116335550e-14
1501054124.778910,0.02559752948582172,5074.009765625000,-1868.119628906250,662.5859375000000,3.574813405363142e-12,1.559417200404367e-12,1.418100662939348e-12,-9.069677517695163e-13,-2.250529440811586e-14,2.668090468138239e-15
1501054124.808910,0.02239073254168034,5289.961914062500,-2617.635253906250,539.3608398437500,4.807331616119015e-12,1.620973754529187e-12,2.075268993109725e-12,-4.635912964276456e-13,5.572603078448203e-15,-1.203006607091578e-13
1501054124.838910,0.03277003392577171,5444.244628906250,-3091.162353515625,181.7351684570312,4.224928133039763e-12,2.608656346492211e-12,2.289018584053504e-12,-1.615612916887332e-12,6.101759180386634e-13,-2.070226585645929e-13
1501054124.868910,0.02854839712381363,5025.003906250000,-3242.468505859375,812.9420776367188,5.047601659563528e-12,1.910439471550229e-12,2.119187637872333e-12,-1.085413443152605e-12,5.597781895134990e-13,-6.552827128570443e-14
1501054124.898910,0.02548624202609062,3658.160156250000,-4509.500976562500,180.9281311035156,6.280751960185960e-12,2.662710763684517e-12,2.506986371969555e-12,-1.778563841342562e-12,4.223008661513594e-13,-1.201057482635992e-13
1501054124.928910,0.03038133867084980,5283.909667968750,-1912.101196289062,175.8943634033203,5.504721244803390e-12,1.896424423747378e-12,1.963063392396158e-12,-1.245112520031899e-12,6.344291005088223e-14,1.829694842902033e-13
1501054124.958910,0.02423861809074879,3744.746093750000,-1527.123291015625,1092.863037109375,4.939153253058493e-12,2.422910179780691e-12,2.830544826304404e-12,-1.100238715238955e-12,3.696701419367981e-13,-2.983037807654382e-13
1501054124.988910,0.02602060139179230,3424.550537109375,-3177.293701171875,1051.271972656250,6.655117429366086e-12,4.927036209578795e-12,3.915713673446897e-12,-1.179032782863687e-12,7.080004442959476e-13,-4.901643327337446e-13
1501054125.018925,0.02168015576899052,3842.753662109375,-4344.754882812500,296.1815490722656,7.486995398653384e-12,4.930532544744626e-12,3.935221506295994e-12,-1.630176679409678e-12,4.808483255666629e-13,-2.902725531727518e-13
1501054125.048925,0.02105448953807354,4556.249023437500,-3448.568115234375,725.7756347656250,6.032756325741184e-12,2.508543719970113e-12,2.950055130734874e-12,-9.770892862165370e-13,2.773135453909559e-13,1.032716121819599e-13
1501054125.078925,0.02381978929042816,5595.857910156250,-2869.209472656250,679.0227050781250,7.341297708629568e-12,4.806783009819737e-12,4.807663381983796e-12,-1.958829799753037e-12,3.622928779895007e-13,-1.247294775059624e-13
1501054125.108925,0.02758215926587582,5734.338867187500,-2247.622070312500,578.9463500976562,6.296362303065406e-12,4.479562987907970e-12,3.878597529954897e-12,-1.286002446025669e-12,1.353123613590662e-13,1.340977296652307e-13
1501054125.138925,0.02986367233097553,5439.430175781250,-2663.198730468750,894.3788452148438,5.639200044427195e-12,3.523748784081682e-12,3.554635752411883e-12,-1.204722085978993e-12,-9.389684125712949e-14,-3.736253182382888e-14
1501054125.168925,0.02113462053239346,3281.292236328125,-1757.030273437500,-37.89049911499023,4.071212551109982e-12,3.186999492435505e-12,3.190759288729250e-12,-8.987618049967339e-13,1.320922673542571e-13,-4.029669122256746e-13
1501054125.198925,0.02537351287901402,4831.258789062500,-1143.317504882812,1072.752441406250,5.958432532093827e-12,5.077439337031198e-12,4.399631266943649e-12,-1.530225707431498e-12,8.383585167227869e-14,-1.806741334233614e-13
1501054125.228925,0.02409062162041664,5938.933593750000,-3754.103271484375,125.2465591430664,7.612343047580516e-12,4.791953726185350e-12,4.224167890476416e-12,-2.163691751808083e-12,6.562361331424738e-13,1.719053637503146e-13
1501054125.258925,0.02074271067976952,6523.133300781250,-2732.089355468750,474.7434997558594,6.126979566062341e-12,6.016678041204093e-12,4.796856922090198e-12,-1.622640390108732e-12,1.391868391376061e-13,1.805117334904502e-13
1501054125.288925,0.02388131245970726,8228.318359375000,-5689.189453125000,682.8103027343750,8.445141287671820e-12,6.640220925197005e-12,4.738829554457036e-12,-1.855937062020252e-12,1.456271220149144e-13,-5.318755418731724e-13
1501054125.318925,0.02775229141116142,5872.063476562500,-3086.905517578125,-366.8866577148438,1.077655759768037e-11,8.267657392035943e-12,7.658915168740066e-12,-2.536536735861517e-12,5.215012449655276e-13,2.196621926237388e-13
1501054125.348925,0.02424381300806999,5295.785156250000,-515.0744018554688,389.8461914062500,9.371837507432534e-12,8.763894991659082e-12,6.628897517707566e-12,-2.777532977921160e-12,5.499234422869093e-13,5.377300235404232e-14
1501054125.378925,0.02497152797877789,3764.116455078125,-1450.625854492188,1718.338378906250,9.482696745888308e-12,1.002585167664272e-11,6.802857756282865e-12,-3.182420256139795e-12,6.549814943884735e-13,-7.257063873444825e-13
1501054125.408925,0.02870076522231102,3257.863525390625,-2338.950195312500,2091.589599609375,1.270618679716229e-11,1.062866808454466e-11,9.788470381466574e-12,-2.678993095070470e-12,3.873540485761773e-13,-4.237839191980480e-13
1501054125.438925,0.01783434487879276,203.4457702636719,-7483.068359375000,223.5366821289062,9.924832657104421e-12,7.547153006715046e-12,7.377522204254916e-12,-1.355838943721543e-12,6.211558502798586e-13,-8.606829170806213e-14
1501054125.468925,0.01930480450391769,1342.101196289062,-530.1427001953125,594.2215576171875,9.826194545536904e-12,9.842647530344806e-12,7.989246417205997e-12,-1.831859533854563e-12,2.652627195589424e-13,-3.399472272690857e-13
1501054125.498925,0.01814410462975502,6776.707519531250,-3208.604003906250,-684.8502197265625,1.015711213053772e-11,7.690553055494931e-12,7.555104979128924e-12,-2.085040907290336e-12,3.317336368709872e-13,-1.007955221024592e-12
1501054125.528925,0.01519836299121380,5131.816406250000,-6987.463378906250,-1438.936645507812,7.855557350444631e-12,5.057369020095015e-12,5.523103675797447e-12,-1.986759281397132e-12,9.708736635818949e-13,1.509356062443651e-13
1501054125.558925,0.01167841721326113,867.5178833007812,-3790.492919921875,2804.584716796875,5.232138940852726e-12,5.448318012024611e-12,5.118122939351544e-12,-1.591061375531833e-12,3.504713338119136e-14,-3.640973969803313e-13
1501054125.588925,0.01288330927491188,5348.187011718750,-2346.070312500000,1700.269531250000,7.356934506042023e-12,5.091158831321829e-12,5.623741056171028e-12,-6.683203795064541e-13,1.144986883083732e-13,-3.811831560574137e-14
1501054125.618925,0.01262914389371872,2322.259765625000,-6846.790527343750,1734.260986328125,7.887619377089372e-12,5.903562361186943e-12,4.686011561422232e-12,-1.578870931565057e-12,-1.049269314013293e-13,-7.708197686910612e-14
1501054125.648925,0.01696823909878731,5201.369140625000,-5393.148925781250,-895.6135253906250,8.404268600492593e-12,5.856406071896858e-12,5.485043409053647e-12,-1.011694851157929e-12,-9.212703706460920e-14,-1.163672429900162e-13
1501054125.678925,0.01185581088066101,796.3668212890625,-4775.853027343750,515.2262573242188,6.892046829076737e-12,5.893784592314599e-12,5.633772094670864e-12,-5.657169069132884e-13,4.755283081366024e-13,-7.629323605165550e-13
1501054125.708925,0.01287263073027134,7749.907226562500,-2999.475341796875,-311.6888427734375,6.214672439858182e-12,5.803157867440012e-12,5.975159603210933e-12,1.723825719484023e-14,7.215007671174112e-14,1.621295870994632e-13
1501054125.738925,0.01872661337256432,6220.917968750000,-4855.747070312500,895.4664916992188,5.593337858850189e-12,6.536240299004348e-12,5.256574255735336e-12,-1.502343930682992e-12,3.785458817066878e-13,3.905565649532650e-13
1501054125.768925,0.01162816770374775,-875.8314819335938,-6635.497558593750,-71.26664733886719,5.362914105855321e-12,4.710271235552899e-12,4.676327467617591e-12,-4.264953462011084e-13,2.911827680016077e-13,-2.575199168491915e-13
1501054125.798925,0.01020011026412249,981.3698730468750,-6075.570800781250,1941.029418945312,4.748179713992551e-12,3.439361859550183e-12,3.451523355318953e-12,-3.444343605902428e-13,4.402043237306669e-13,-3.572697151142668e-13
1501054125.828925,0.01442666910588741,-750.7228393554688,370.1253662109375,-67.91606140136719,6.694987446376199e-12,4.526644684088588e-12,4.197630090740923e-12,-9.751935722704733e-14,-1.558343162627249e-13,-5.992157724871161e-14
1501054125.858925,0.01969394646584988,1398.685546875000,-3654.221191406250,-233.4693298339844,9.362026778814148e-12,6.745695148302477e-12,6.692322911117099e-12,-9.190326451247177e-13,-6.669985083592985e-15,1.379077651771435e-13
1501054125.888925,0.01445130817592144,5311.184082031250,-3111.244628906250,-693.8122558593750,7.101957043287310e-12,6.302688405901424e-12,5.470068842328146e-12,-1.515778605062912e-12,-1.286765290674230e-13,3.270246486802852e-13
1501054125.918925,0.01596697233617306,5168.836914062500,-5383.700683593750,-488.3841857910156,9.400031100725847e-12,7.798709594775133e-12,6.837999784459203e-12,-1.403027000135282e-12,-9.090808618036905e-13,5.423599395114331e-13
1501054125.948925,0.01383556239306927,5857.075683593750,-3168.247070312500,1240.198730468750,7.935041512752150e-12,7.302892665594918e-12,7.654448255789426e-12,-2.886776646719713e-13,4.677577227461815e-13,-3.793248335337736e-14
1501054125.978925,0.01958451047539711,5225.214355468750,-2908.304687500000,-265.5371398925781,1.275814870416170e-11,1.139598138077957e-11,1.005069898835087e-11,-3.037299795352610e-12,-8.368695818793126e-13,4.629447866721925e-13
1501054126.008925,0.01918967440724373,1684.716552734375,-8416.648437500000,-226.2653808593750,1.490945734927696e-11,1.190256400385170e-11,1.083426490883221e-11,-1.490814524780781e-12,4.121356576326785e-13,3.301376912730886e-13
1501054126.038938,0.01290532574057579,2270.155273437500,-533.9043579101562,1859.415527343750,7.210149578079639e-12,7.443302918463957e-12,6.370248079035079e-12,-7.073596808120086e-13,-6.562509867122368e-13,-1.360650517766553e-14
1501054126.068938,0.01975131221115589,5685.229492187500,-1608.891845703125,-15.85697650909424,9.923722434079796e-12,1.098359857926168e-11,8.619693500633296e-12,-1.524220853699187e-12,-2.336992361781642e-14,1.709395022449559e-13
1501054126.098938,0.01727103814482689,-2039.367309570312,-3407.842285156250,-1453.315551757812,9.768616471284020e-12,8.753827523966251e-12,7.776391509894953e-12,8.487642148358523e-14,-5.758686713250305e-13,-3.120862943073455e-13
1501054126.128938,0.01788199879229069,-1469.473510742188,-219.9821319580078,-1294.630004882812,9.618113597231748e-12,1.000088900582341e-11,9.396109758308402e-12,-3.318668649891950e-14,2.122709560209435e-13,6.747285564469296e-13
1501054126.158938,0.01653054915368557,-3909.182617187500,-198.9995117187500,-456.3667297363281,8.991260860846673e-12,7.491716448593255e-12,7.278913582986490e-12,-9.283350997646433e-14,-2.945587838313474e-13,-9.474287809363782e-14
1501054126.188938,0.01480678562074900,456.1766052246094,1499.726074218750,210.6531219482422,9.061165880119848e-12,6.894250795252965e-12,6.905595019424116e-12,-2.279734777690945e-12,2.212269809617057e-13,2.446627156513920e-13
1501054126.218938,0.01174085680395365,-443.4778747558594,-1464.703491210938,170.8182067871094,6.126280906182391e-12,5.246552758214618e-12,5.910213290993838e-12,-1.062642920705847e-12,2.285890931836426e-13,-2.655419829335204e-13
1501054126.248938,0.01302286237478256,-688.8373413085938,3656.390136718750,1557.410766601562,7.159049394966921e-12,7.736785170853189e-12,7.060259495095256e-12,1.940928971363998e-13,2.990146379198283e-13,9.877962027981732e-14
1501054126.278938,0.01568475365638733,-3378.214599609375,727.8338012695312,-508.6642761230469,9.954944854562164e-12,7.393191961413415e-12,8.813008482710938e-12,-1.209728389510445e-12,5.694437841185715e-14,-9.115502948818521e-14
1501054126.308938,0.01427156012505293,-2292.370849609375,1041.350952148438,1830.271362304688,9.370219010429448e-12,6.124456410766532e-12,7.757449196899024e-12,-3.053897737990974e-13,-2.091159412515378e-13,-8.984786113892806e-14
